products,rating,rating count,price,product url
"(Renewed) Samsung Galaxy Note 8, 64GB, Midnight Black - Fully Unlocked  ",4.3 out of 5 stars,4.3,238.99,https://www.amazon.com.au/Samsung-Galaxy-Version-Factory-Unlocked/dp/B076XLLCQC/ref=sr_1_30?keywords=Mobile&page+=+3&qid=1694667226&sr=8-30
"Nokia G21 (Official Australian Device), 6.5 HD+, 90Hz Refresh Rate, Smartphone, 4/128GB, Supports to 512GB, 5050mAh, 18W Quick Charging Compatible, Google Assistant., Nordic Blue  ",3.6 out of 5 stars,3.6,299.00,https://www.amazon.com.au/Nokia-Australian-Smartphone-Compatible-Assistant/dp/B09WMN353N/ref=sr_1_31?keywords=Mobile&page+=+3&qid=1694667226&sr=8-31
"VOCA V540 Unlocked Smart 4G Flip Cell Phone, Dual Big Screen, Touch Screen, Big Button Mobile Phone for Elderly, Senior, Predictive Text, SOS Button, Easy to Use, Senior Citizen-Friendly, Red  ",3.9 out of 5 stars,3.9,138.00,https://www.amazon.com.au/VOCA-Unlocked-Elderly-Predictive-Citizen-Friendly/dp/B0BDRMHD7M/ref=sr_1_32?keywords=Mobile&page+=+3&qid=1694667226&sr=8-32
"OPPO A16s Smartphone, 5000 mAh Long Lasting Battery, RAM 4 GB + ROM 64 GB Expandable, 6.5 Inch 60 Hz Display, AI Triple Camera 13+2+2 MP, NFC, ColorOS11.1, Black  ",4.5 out of 5 stars,4.5,229.00,https://www.amazon.com.au/OPPO-Smartphone-Lasting-Expandable-ColorOS11-1/dp/B09PNJ3KR3/ref=sr_1_33?keywords=Mobile&page+=+3&qid=1694667226&sr=8-33
Nokia C31 4/64GB DS Android Smart Phone Mint  ,3.7 out of 5 stars,3.7,199.00,https://www.amazon.com.au/Nokia-64GB-Android-Smart-Phone/dp/B0C52TKD2J/ref=sr_1_34?keywords=Mobile&page+=+3&qid=1694667226&sr=8-34
"PrzSay Cheap Mobile Phone, 5.0"" IPS Display, Android OS, Dual SIM, Dual Cameras, 8GB ROM (Expandable to 128GB), Support: WiFi, Bluetooth, GPS 3G Smartphone (M10PLUS-Black)  ",3.9 out of 5 stars,3.9,75.99,https://www.amazon.com.au/PrzSay-Display-Android-Cameras-Expandable/dp/B0CB1DXZ2F/ref=sr_1_36?keywords=Mobile&page+=+3&qid=1694667226&sr=8-36
"Melefon Cell Phone for Seniors 4G/LTE Unlocked, Big Button, Rugged, Big Speaker, CE Certified, 1600mAh Battery, 4G Senior Mobile Phone with Charging Dock  ",3.6 out of 5 stars,3.6,79.99,https://www.amazon.com.au/Melefon-Seniors-Unlocked-Certified-Charging/dp/B0BWDQ51RN/ref=sr_1_38?keywords=Mobile&page+=+3&qid=1694667226&sr=8-38
Nokia C02 2/32GB Dual Sim Android Smart Phone Dark Cyan  ,,RRP: ,159.00,https://www.amazon.com.au/Nokia-32GB-Android-Smart-Phone/dp/B0BZYFJ1PZ/ref=sr_1_39?keywords=Mobile&page+=+3&qid=1694667226&sr=8-39
"DJI Osmo Mobile 6, 3-Axis Phone Gimbal, Object Tracking, Built-in Extension Rod, Portable and Foldable, Android and iPhone Gimbal, Vlogging Stabilizer, YouTube TikTok Video, Platinum Gray  ",4.4 out of 5 stars,4.4,219.00,https://www.amazon.com.au/DJI-Tracking-Extension-Portable-Stabilizer/dp/B0C5J4M8HD/ref=sr_1_41?keywords=Mobile&page+=+3&qid=1694667226&sr=8-41
"OPPO A76 6.56 Inches Smartphone, 4/128 GB, Glowing Blue  ",5.0 out of 5 stars,5.0,295.00,https://www.amazon.com.au/OPPO-Inches-Smartphone-Glowing-Blue/dp/B09WRH45KG/ref=sr_1_42?keywords=Mobile&page+=+3&qid=1694667226&sr=8-42
"F2FTlk Cheap Mobile Phones， 5.0“ Android 8.1 Smartphone, 16GB ROM(Extendable to 128GB,Dual SIM Dual Camera, WiFi,Bluetooth,GPS Basic Cell Phones (M13Pro-Black)  ",3.8 out of 5 stars,3.8,87.99,https://www.amazon.com.au/F2FTlk-Smartphone-Extendable-Bluetooth-M13Pro-Black/dp/B0C2Q89BQ4/ref=sr_1_43?keywords=Mobile&page+=+3&qid=1694667226&sr=8-43
Nokia 5710 Xpress Audio Feature Phone (Black)  ,4.5 out of 5 stars,4.5,143.00,https://www.amazon.com.au/Nokia-5710-Xpress-Audio-Feature/dp/B0B5WR68CL/ref=sr_1_44?keywords=Mobile&page+=+3&qid=1694667226&sr=8-44
"Motorola Edge 30 Ultra 12/256GB Smartphone, Interstellar Black  ",4.5 out of 5 stars,4.5,"1,249.00",https://www.amazon.com.au/Motorola-Ultra-256GB-Smartphone-Interstellar/dp/B0BLT27LSN/ref=sr_1_45?keywords=Mobile&page+=+3&qid=1694667226&sr=8-45
Nokia G60 5G (Australian Device) 6/128GB Black  ,4.3 out of 5 stars,4.3,444.60,https://www.amazon.com.au/Nokia-G60-Australian-Device-128GB/dp/B0BCQP9YW9/ref=sr_1_46?keywords=Mobile&page+=+3&qid=1694667226&sr=8-46
"G-mee Connect 2| Smartphone with Built-in Parental Controls | Real Phone for Kids 8-12 or Older | Unlocked-4G-Wi-Fi-Bluetooth, Android 11 Kids Phone  ",4.5 out of 5 stars,4.5,129.95,https://www.amazon.com.au/Connect-Smartphone-Parental-Controls-Unlocked-4G-Wi-Fi-Bluetooth/dp/B09KLFVWC6/ref=sr_1_47?keywords=Mobile&page+=+3&qid=1694667226&sr=8-47
"Nothing Phone (1) 5G Dual 256GB + 8GB RAM Black - Glyph Interface, 50 MP Dual Camera, 6.55” 120Hz OLED Display  ",4.4 out of 5 stars,4.4,758.18,https://www.amazon.com.au/Nothing-Phone-8GB-RAM-256GB/dp/B0B76GR1V7/ref=sr_1_48?keywords=Mobile&page+=+3&qid=1694667226&sr=8-48
"Alcatel 1S, Metallic Black  ",4.0 out of 5 stars,4.0,169.99,https://www.amazon.com.au/Alcatel-1S-Metallic-Black/dp/B07VFM4QX6/ref=sr_1_49?keywords=Mobile&page+=+3&qid=1694667226&sr=8-49
"OPPO Find X3 Lite 5G - 8GB RAM and 128GB Storage SIM Free Smartphone (6.4 inch, 64MP Quad Camera, Dual SIM) - Black  ",4.4 out of 5 stars,4.4,399.00,https://www.amazon.com.au/OPPO-Find-X3-Lite-Smartphone/dp/B08WRPN4PH/ref=sr_1_50?keywords=Mobile&page+=+3&qid=1694667226&sr=8-50
"Samsung Galaxy Z Flip 4 5G, 256GB, Graphite  ",4.1 out of 5 stars,4.1,"1,049.00",https://www.amazon.com.au/Samsung-Galaxy-Flip-256GB-Graphite/dp/B0B8MTTJ2B/ref=sr_1_51?keywords=Mobile&page+=+3&qid=1694667226&sr=8-51
Google Pixel 7a 5G GHL1X 128GB + 8GB RAM Factory Unlocked Android Smartphone (Sea)  ,4.0 out of 5 stars,4.0,724.00,https://www.amazon.com.au/Google-GHL1X-Factory-Unlocked-Smartphone/dp/B0BZJM3742/ref=sr_1_52?keywords=Mobile&page+=+3&qid=1694667226&sr=8-52
Nokia 2660 Flip Feature Phone (Blue)  ,3.4 out of 5 stars,3.4,127.00,https://www.amazon.com.au/Nokia-2660-Flip-Feature-Phone/dp/B0B5WQF1GL/ref=sr_1_53?keywords=Mobile&page+=+3&qid=1694667226&sr=8-53
Battle Circus  ,4.6 out of 5 stars,1953,4.99,https://www.amazon.com.au/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.785f0f44-2094-4e93-9da9-1793a0059028%26ref_%3Ddvm_src_ret_au_xx_s&page-type-id=B0B8RQB3XJ&ref=sr_1_54&keywords=Mobile&page+=+3&qid=1694667226&sr=8-54
"Samsung Galaxy A13 Smartphone, Black  ",4.6 out of 5 stars,4.6,293.95,https://www.amazon.com.au/Samsung-Galaxy-A13-Smartphone-Black/dp/B09SJDTV33/ref=sr_1_56?keywords=Mobile&page+=+3&qid=1694667226&sr=8-56
"[2023 Military-Grade Reliable Suction] Miracase Car Phone Holder, Universal Mobile Phone Holder for car, car Phone Mount for Dashboard Windshield Vent Compatible with All Smartphones  ",4.4 out of 5 stars,4.4,27.99,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MToxNzU2ODczNzE3NzM5NjIxOjE2OTQ2NjcyMjY6c3BfYnRmOjMwMDAwNDM2MjcyNzk2Mjo6MDo6&url=%2FMilitary-Grade-Miracase-Windshield-Compatible-Smartphones%2Fdp%2FB0C273FR2T%2Fref%3Dsr_1_57_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B3%26qid%3D1694667226%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"【4-in-1】Miracase Car Phone Holder, Car Phone Mount for Dashboard & Air Vent & Windshield & Desk, Universal Mobile Phone Holder for Car Compatible with iPhone 14 Pro Max 13 12 11 XR XS Samsung and More  ",4.6 out of 5 stars,4.6,27.55,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MToxNzU2ODczNzE3NzM5NjIxOjE2OTQ2NjcyMjY6c3BfYnRmOjExNTkwNDQ2NTE5ODo6MDo6&url=%2F1%25E3%2580%2591Miracase-Dashboard-Windshield-Universal-Compatible%2Fdp%2FB09ZXS658Y%2Fref%3Dsr_1_58_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B3%26qid%3D1694667226%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Nokia X30 5G (Official Australian Device) 8/256GB Cloudy Blue  ,,RRP: ,777.00,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MToxNzU2ODczNzE3NzM5NjIxOjE2OTQ2NjcyMjY6c3BfYnRmOjEyMjMyMTcxNjM5ODo6MDo6&url=%2FNokia-X30-Official-Australian-Device%2Fdp%2FB0BCQLT22H%2Fref%3Dsr_1_59_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B3%26qid%3D1694667226%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Car Phone Holder (3 in 1) Dashboard Windshield Air Vent [Multi-Angle Adjustment Arm] Dash Mobile Phone Holder Mount, Car Cell Phone Holder, Hands Free iPhone Stand for Car Fit for All Mobile Phones.  ",4.3 out of 5 stars,4.3,25.49,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MToxNzU2ODczNzE3NzM5NjIxOjE2OTQ2NjcyMjY6c3BfYnRmOjEyNzA0NDc4NDY5ODo6MDo6&url=%2FPhone-Holder-Upgraded-Dashboard-Windshield%2Fdp%2FB09X4K3ZD7%2Fref%3Dsr_1_60_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B3%26qid%3D1694667226%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Nokia G22 Dual SIM Smarphone, Lagoon Blue, 4GB RAM, 128GB Storage, Official Australian Device  ",,RRP: ,298.00,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MTo4ODA4NzU2ODk4MzU2NjIxOjE2OTQ2NjcyMjk6c3BfYXRmOjEzMTEzMTMzMTk5ODo6MDo6&url=%2FNokia-Smarphone-Storage-Official-Australian%2Fdp%2FB0BZYGX8KR%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B4%26qid%3D1694667229%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Nokia G22 Dual SIM Smartphone, Meteor Grey, 4GB RAM, 128GB Storage, Official Australian Device  ",,RRP: ,298.00,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MTo4ODA4NzU2ODk4MzU2NjIxOjE2OTQ2NjcyMjk6c3BfYXRmOjEzMTEzMTMzMjA5ODo6MDo6&url=%2FNokia-Smartphone-Storage-Official-Australian%2Fdp%2FB0BZYCWK6Y%2Fref%3Dsr_1_2_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B4%26qid%3D1694667229%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Easyfone Prime-A6 4G Unlocked Big Button Mobile Phone for Seniors, Easy-to-Use SIM-Free Clear Sound Cell Phone for Elderly with SOS Button and Charging Dock  ",3.9 out of 5 stars,545,86.99,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MTo4ODA4NzU2ODk4MzU2NjIxOjE2OTQ2NjcyMjk6c3BfYXRmOjEyNDY1MjM1MTQ5ODo6MDo6&url=%2FEasyfone-Button-Senior-Sim-Free-Charging%2Fdp%2FB09MRZX8CN%2Fref%3Dsr_1_3_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B4%26qid%3D1694667229%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Easyfone T100 4G SIM-Free Big Button Mobile Phone for Seniors, Easy-to-Use Clear Sound Cell Phone with SOS Button, GPS, 1500mAh Battery and Convenient Charging Dock  ",3.7 out of 5 stars,54,117.99,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MTo4ODA4NzU2ODk4MzU2NjIxOjE2OTQ2NjcyMjk6c3BfYXRmOjEyNDYzODM1Mzk5ODo6MDo6&url=%2FEasyfone-T100-SIM-Free-Full-View-Compatible%2Fdp%2FB09MLMVPG8%2Fref%3Dsr_1_4_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B4%26qid%3D1694667229%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Samsung Galaxy A04s Dual SIM Smartphone, Black, 4GB RAM, 128GB Storage  ",4.7 out of 5 stars,8,319.00,https://www.amazon.com.au/Samsung-Galaxy-Smartphone-Black-Storage/dp/B0BXLG4MG3/ref=sr_1_5?keywords=Mobile&page+=+4&qid=1694667229&sr=8-5
"TCL 30 SE 6.52'' Android Phone, Unlocked Android Smartphone 4GB RAM + 64GB ROM with 50MP Camera, 5000mAh Long Battery Life  ",4.2 out of 5 stars,504,199.00,https://www.amazon.com.au/TCL-Unlocked-Android-Smartphone-Atlantic/dp/B09XV8SCMP/ref=sr_1_6?keywords=Mobile&page+=+4&qid=1694667229&sr=8-6
Nokia 8210 4G Feature Phone (Blue)  ,4.0 out of 5 stars,43,98.00,https://www.amazon.com.au/Nokia-8210-Feature-Phone-Blue/dp/B0B5WRRPMQ/ref=sr_1_7?keywords=Mobile&page+=+4&qid=1694667229&sr=8-7
VOCA Big Button Flip Phone for Elderly | Dual Screen | Unlocked 4G LTE | Loud Volume | SOS Button | Hearing Aid Compatibility | Charging Dock | Predictive Text | V543  ,4.1 out of 5 stars,37,107.00,https://www.amazon.com.au/VOCA-Unlocked-Compatibility-Predictive-V543/dp/B0C612XYFW/ref=sr_1_8?keywords=Mobile&page+=+4&qid=1694667229&sr=8-8
"OPPO Find X5 Lite 6.43 Inches Smartphone,5/256 GB, Black (Optus Unlocked - Single SIM)  ",5.0 out of 5 stars,1,458.00,https://www.amazon.com.au/OPPO-Inches-Smartphone-Black-Unlocked/dp/B0BXJZMZNB/ref=sr_1_9?keywords=Mobile&page+=+4&qid=1694667229&sr=8-9
Google Pixel 6a - 5G Android Phone - Unlocked Smartphone with 12 Megapixel Camera and 24-Hour Battery - Sage  ,4.3 out of 5 stars,"4,766",496.00,https://www.amazon.com.au/Google-Pixel-6a-Smartphone-Megapixel/dp/B0B3Q23BT4/ref=sr_1_10?keywords=Mobile&page+=+4&qid=1694667229&sr=8-10
"Samsung Galaxy A54 5G Single SIM Smartphone, Awesome Violet, 6GB RAM, 128GB Storage  ",4.4 out of 5 stars,14,675.00,https://www.amazon.com.au/Samsung-Galaxy-Smartphone-Awesome-Storage/dp/B0BXLFLZKJ/ref=sr_1_11?keywords=Mobile&page+=+4&qid=1694667229&sr=8-11
"Samsung Galaxy A34 5G Single SIM Smartphone, Awesome Graphite, 6GB RAM, 128GB Storage  ",4.7 out of 5 stars,4,529.00,https://www.amazon.com.au/Samsung-Smartphone-Awesome-Graphite-Storage/dp/B0BXLGQ8R4/ref=sr_1_12?keywords=Mobile&page+=+4&qid=1694667229&sr=8-12
"Motorola Edge 30 Fusion 8/128GB Smartphone, Solar Gold  ",5.0 out of 5 stars,1,494.00,https://www.amazon.com.au/Motorola-Fusion-128GB-Smartphone-Solar/dp/B0BLT5VYMM/ref=sr_1_13?keywords=Mobile&page+=+4&qid=1694667229&sr=8-13
Nokia 5710 Xpress Audio Feature Phone (Black)  ,4.5 out of 5 stars,4,143.00,https://www.amazon.com.au/Nokia-5710-Xpress-Audio-Feature/dp/B0B5WR68CL/ref=sr_1_14?keywords=Mobile&page+=+4&qid=1694667229&sr=8-14
"Motorola Edge 30 Fusion 8/128GB Smartphone, Cosmic Gray  ",4.4 out of 5 stars,4,494.00,https://www.amazon.com.au/Motorola-Fusion-128GB-Smartphone-Cosmic/dp/B0BLT587J9/ref=sr_1_15?keywords=Mobile&page+=+4&qid=1694667229&sr=8-15
"Motorola G82 Smartphone, 6/128 GB Meteorite Gray  ",4.5 out of 5 stars,11,347.00,https://www.amazon.com.au/Motorola-G82-Smartphone-Meteorite-Gray/dp/B0B31ZLYLF/ref=sr_1_16?keywords=Mobile&page+=+4&qid=1694667229&sr=8-16
Google Pixel 6a – Unlocked Android 5G Smartphone with 12 megapixel Camera and 24-Hour Battery – Carbon  ,4.3 out of 5 stars,"3,535",498.00,https://www.amazon.com.au/Google-Pixel-6a-Smartphone-megapixel/dp/B0B4DMBH5T/ref=sr_1_17?keywords=Mobile&page+=+4&qid=1694667229&sr=8-17
"(Renewed) Samsung Galaxy Note 8, 64GB, Midnight Black - Fully Unlocked  ",4.3 out of 5 stars,"4,050",238.99,https://www.amazon.com.au/Samsung-Galaxy-Version-Factory-Unlocked/dp/B076XLLCQC/ref=sr_1_18?keywords=Mobile&page+=+4&qid=1694667229&sr=8-18
Nokia G60 5G (Australian Device) 6/128GB Black  ,4.3 out of 5 stars,9,444.60,https://www.amazon.com.au/Nokia-G60-Australian-Device-128GB/dp/B0BCQP9YW9/ref=sr_1_19?keywords=Mobile&page+=+4&qid=1694667229&sr=8-19
"SAMSUNG Galaxy S23+ Cell Phone, Factory Unlocked Android Smartphone, 256GB Storage, 50MP Camera, Night Mode, Long Battery Life, Adaptive Display, 2023, Phantom Black  ",4.6 out of 5 stars,38,"1,330.00",https://www.amazon.com.au/SAMSUNG-Factory-Unlocked-Smartphone-Adaptive/dp/B0BR6DH9FQ/ref=sr_1_20?keywords=Mobile&page+=+4&qid=1694667229&sr=8-20
"OTOFLY for iPhone XR Phone Case, Protective Shockproof Rugged Military Grade Drop Protection Phone Mobile Cover with Kickstand - Silver  ",4.5 out of 5 stars,2,9.99,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MTo4ODA4NzU2ODk4MzU2NjIxOjE2OTQ2NjcyMjk6c3BfbXRmOjEzMzAzMTY0MTI5ODo6MDo6&url=%2FOTOFLY-Protective-Shockproof-Protection-Kickstand%2Fdp%2FB0C132NNFX%2Fref%3Dsr_1_22_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B4%26qid%3D1694667229%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"OtterBox Detachable Mobile Phone Folio with MagSafe for iPhone 14 Pro, Lilac  ",3.9 out of 5 stars,24,78.98,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MTo4ODA4NzU2ODk4MzU2NjIxOjE2OTQ2NjcyMjk6c3BfbXRmOjEzMTcxMzA5NzY5ODo6MDo6&url=%2FOtterBox-Detachable-Wallet-Separately-MagSafe%2Fdp%2FB0BCL51LYG%2Fref%3Dsr_1_23_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B4%26qid%3D1694667229%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"[2023 Military-Grade Reliable Suction] Miracase Car Phone Holder, Universal Mobile Phone Holder for car, car Phone Mount for Dashboard Windshield Vent Compatible with All Smartphones  ",4.4 out of 5 stars,305,27.99,https://www.amazon.com.au/sspa/click?ie=UTF8&spc=MTo4ODA4NzU2ODk4MzU2NjIxOjE2OTQ2NjcyMjk6c3BfbXRmOjMwMDAwNDM2MjcyNzk2Mjo6MDo6&url=%2FMilitary-Grade-Miracase-Windshield-Compatible-Smartphones%2Fdp%2FB0C273FR2T%2Fref%3Dsr_1_24_sspa%3Fkeywords%3DMobile%26page%2B%3D%2B4%26qid%3D1694667229%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"SAMSUNG Galaxy S23 Ultra Cell Phone, Factory Unlocked Android Smartphone, 1TB Storage, 200MP Camera, Night Mode, Long Battery Life, Adaptive Display, S Pen, 2023, Phantom Black  ",4.4 out of 5 stars,61,"2,200.00",https://www.amazon.com.au/SAMSUNG-Factory-Unlocked-Smartphone-Adaptive/dp/B0BR6FLQ18/ref=sr_1_26?keywords=Mobile&page+=+4&qid=1694667229&sr=8-26
"Alcatel 1S, Metallic Black  ",4.0 out of 5 stars,15,169.99,https://www.amazon.com.au/Alcatel-1S-Metallic-Black/dp/B07VFM4QX6/ref=sr_1_27?keywords=Mobile&page+=+4&qid=1694667229&sr=8-27
"OPPO A16s Smartphone, 5000 mAh Long Lasting Battery, RAM 4 GB + ROM 64 GB Expandable, 6.5 Inch 60 Hz Display, AI Triple Camera 13+2+2 MP, NFC, ColorOS11.1, Black  ",4.5 out of 5 stars,203,229.00,https://www.amazon.com.au/OPPO-Smartphone-Lasting-Expandable-ColorOS11-1/dp/B09PNJ3KR3/ref=sr_1_28?keywords=Mobile&page+=+4&qid=1694667229&sr=8-28
"Nokia X20 Android Smartphone 2021 (Official Australian Version) 5G Mobile Phone with 3 Year Warranty, 2-Day Battery, Large HD+ Screen and Quad Camera with ZEISS Optics 6/128GB Nordic Blue  ",3.8 out of 5 stars,13,349.00,https://www.amazon.com.au/Nokia-X20-Smartphone-Official-Australian/dp/B096TSC6W3/ref=sr_1_29?keywords=Mobile&page+=+4&qid=1694667229&sr=8-29
"Melefon Cell Phone for Seniors 4G/LTE Unlocked, Big Button, Rugged, Big Speaker, CE Certified, 1600mAh Battery, 4G Senior Mobile Phone with Charging Dock  ",3.6 out of 5 stars,14,79.99,https://www.amazon.com.au/Melefon-Seniors-Unlocked-Certified-Charging/dp/B0BWDQ51RN/ref=sr_1_30?keywords=Mobile&page+=+4&qid=1694667229&sr=8-30
Samsung Galaxy S7 Edge G9350 Dual SIM Smartphone 32GB Silver (Renewed)  ,4.4 out of 5 stars,2,248.00,https://www.amazon.com.au/Samsung-Galaxy-Smartphone-Silver-Renewed/dp/B082D9XDVT/ref=sr_1_31?keywords=Mobile&page+=+4&qid=1694667229&sr=8-31
"Samsung Galaxy S21 FE 5G Smartphone 128GB, Graphite  ",4.5 out of 5 stars,126,735.00,https://www.amazon.com.au/Samsung-Galaxy-Smartphone-128GB-Graphite/dp/B09CZ7QFXZ/ref=sr_1_32?keywords=Mobile&page+=+4&qid=1694667229&sr=8-32
"Samsung Galaxy Z Fold5 Factory Unlocked Android Smartphone, 512GB, Flex Mode, Foldable Display, Multi Window View, Cream  ",5.0 out of 5 stars,3,"2,452.54",https://www.amazon.com.au/Samsung-Factory-Unlocked-Smartphone-Foldable/dp/B0C9ZVV5RX/ref=sr_1_33?keywords=Mobile&page+=+4&qid=1694667229&sr=8-33
"Samsung Galaxy A13 Smartphone, Black  ",4.6 out of 5 stars,100,293.95,https://www.amazon.com.au/Samsung-Galaxy-A13-Smartphone-Black/dp/B09SJDTV33/ref=sr_1_34?keywords=Mobile&page+=+4&qid=1694667229&sr=8-34
"Alcatel 1X, Pebble Blue  ",3.7 out of 5 stars,11,199.00,https://www.amazon.com.au/Alcatel-1X-Pebble-Blue/dp/B07VFM5931/ref=sr_1_35?keywords=Mobile&page+=+4&qid=1694667229&sr=8-35
"IQU Smarteasy Q50 Seniors 4G Smartphone, Black, 5.5 inch  ",3.8 out of 5 stars,8,179.00,https://www.amazon.com.au/IQU-Smarteasy-Seniors-Smartphone-Black/dp/B0BHDVFFPK/ref=sr_1_36?keywords=Mobile&page+=+4&qid=1694667229&sr=8-36
"F2FTlk Cheap Mobile Phones， 5.0“ Android 8.1 Smartphone, 16GB ROM(Extendable to 128GB,Dual SIM Dual Camera, WiFi,Bluetooth,GPS Basic Cell Phones (M13Pro-Black)  ",3.8 out of 5 stars,11,87.99,https://www.amazon.com.au/F2FTlk-Smartphone-Extendable-Bluetooth-M13Pro-Black/dp/B0C2Q89BQ4/ref=sr_1_37?keywords=Mobile&page+=+4&qid=1694667229&sr=8-37
"Nokia G21 (Official Australian Device), 6.5 HD+, 90Hz Refresh Rate, Smartphone, 4/128GB, Supports to 512GB, 5050mAh, 18W Quick Charging Compatible, Google Assistant., Nordic Blue  ",3.6 out of 5 stars,25,299.00,https://www.amazon.com.au/Nokia-Australian-Smartphone-Compatible-Assistant/dp/B09WMN353N/ref=sr_1_38?keywords=Mobile&page+=+4&qid=1694667229&sr=8-38
"Samsung SM-G998BZKAATS Galaxy S21 Ultra Smartphone 128GB, Phantom Black (Renewed)  ",3.0 out of 5 stars,2,585.00,https://www.amazon.com.au/Samsung-SM-G998BZKAATS-Smartphone-Phantom-Renewed/dp/B098P8PZPW/ref=sr_1_39?keywords=Mobile&page+=+4&qid=1694667229&sr=8-39
"VOCA V540 Unlocked Smart 4G Flip Cell Phone, Dual Big Screen, Touch Screen, Big Button Mobile Phone for Elderly, Senior, Predictive Text, SOS Button, Easy to Use, Senior Citizen-Friendly, Red  ",3.9 out of 5 stars,5,138.00,https://www.amazon.com.au/VOCA-Unlocked-Elderly-Predictive-Citizen-Friendly/dp/B0BDRMHD7M/ref=sr_1_40?keywords=Mobile&page+=+4&qid=1694667229&sr=8-40
Nokia C31 4/64GB DS Android Smart Phone Mint  ,3.7 out of 5 stars,4,199.00,https://www.amazon.com.au/Nokia-64GB-Android-Smart-Phone/dp/B0C52TKD2J/ref=sr_1_41?keywords=Mobile&page+=+4&qid=1694667229&sr=8-41
"PrzSay Cheap Mobile Phone, 5.0"" IPS Display, Android OS, Dual SIM, Dual Cameras, 8GB ROM (Expandable to 128GB), Support: WiFi, Bluetooth, GPS 3G Smartphone (M10PLUS-Black)  ",3.9 out of 5 stars,8,75.99,https://www.amazon.com.au/PrzSay-Display-Android-Cameras-Expandable/dp/B0CB1DXZ2F/ref=sr_1_43?keywords=Mobile&page+=+4&qid=1694667229&sr=8-43
"OPPO A76 6.56 Inches Smartphone, 4/128 GB, Glowing Blue  ",5.0 out of 5 stars,3,295.00,https://www.amazon.com.au/OPPO-Inches-Smartphone-Glowing-Blue/dp/B09WRH45KG/ref=sr_1_44?keywords=Mobile&page+=+4&qid=1694667229&sr=8-44
Nokia C02 2/32GB Dual Sim Android Smart Phone Dark Cyan  ,,RRP: ,159.00,https://www.amazon.com.au/Nokia-32GB-Android-Smart-Phone/dp/B0BZYFJ1PZ/ref=sr_1_46?keywords=Mobile&page+=+4&qid=1694667229&sr=8-46
"DJI Osmo Mobile 6, 3-Axis Phone Gimbal, Object Tracking, Built-in Extension Rod, Portable and Foldable, Android and iPhone Gimbal, Vlogging Stabilizer, YouTube TikTok Video, Platinum Gray  ",4.4 out of 5 stars,53,219.00,https://www.amazon.com.au/DJI-Tracking-Extension-Portable-Stabilizer/dp/B0C5J4M8HD/ref=sr_1_49?keywords=Mobile&page+=+4&qid=1694667229&sr=8-49
